"","GEOID","year","tech","info","prof","per","total"
"5066",93510,2015,31,0,31,2.26,1373
"5067",93523,2015,401,0,401,51.61,777
"5068",93532,2015,0,0,0,0,2025
"5069",93534,2015,1131,92,1039,4.72,23979
"5070",93535,2015,274,100,174,2.83,9686
"5071",93536,2015,289,121,168,2.64,10956
"5072",93539,2015,0,0,0,0,53
"5073",93543,2015,0,0,0,0,820
"5074",93544,2015,0,0,0,0,131
"5075",93550,2015,763,230,533,4.58,16654
"5076",93551,2015,657,295,362,5.21,12616
"5077",93552,2015,11,7,4,0.43,2546
"5078",93553,2015,0,0,0,0,440
"5079",93560,2015,58,0,58,3.82,1517
"5080",93563,2015,0,0,0,0,45
"5081",93584,2015,0,0,0,0,43
"5082",93586,2015,0,0,0,0,10
"5083",93590,2015,0,0,0,0,202
"5084",93591,2015,0,0,0,0,460
"5085",90001,2016,71,0,71,0.78,9079
"5086",90002,2016,24,0,24,0.81,2945
"5087",90003,2016,31,0,31,0.46,6721
"5088",90004,2016,956,269,687,8.76,10910
"5089",90005,2016,570,251,319,9,6334
"5090",90006,2016,340,63,277,3.73,9105
"5091",90007,2016,267,0,267,1.78,15016
"5092",90008,2016,26,0,26,0.39,6615
"5093",90009,2016,0,0,0,0,5783
"5094",90010,2016,5182,690,4492,17.15,30220
"5095",90011,2016,160,0,160,1.44,11109
"5096",90012,2016,3610,2799,811,2.32,155269
"5097",90013,2016,1341,208,1133,7.52,17829
"5098",90014,2016,1501,35,1466,10.78,13924
"5099",90015,2016,2008,606,1402,5.24,38349
"5100",90016,2016,1196,725,471,11.71,10216
"5101",90017,2016,16032,1792,14240,25.1,63885
"5102",90018,2016,154,16,138,2.96,5204
"5103",90019,2016,504,49,455,5.85,8613
"5104",90020,2016,114,0,114,0.76,14945
"5105",90021,2016,874,0,874,2.71,32296
"5106",90022,2016,601,236,365,3.19,18814
"5107",90023,2016,496,78,418,2.53,19572
"5108",90024,2016,3956,695,3261,8.31,47602
"5109",90025,2016,8775,3109,5666,24.97,35140
"5110",90026,2016,595,152,443,6.1,9747
"5111",90027,2016,1098,478,620,4.3,25530
"5112",90028,2016,7371,4558,2813,24.07,30618
"5113",90029,2016,122,23,99,1.71,7124
"5114",90030,2016,0,0,0,0,243
"5115",90031,2016,395,86,309,3.56,11103
"5116",90032,2016,550,3,547,5.5,10006
"5117",90033,2016,294,32,262,1.41,20801
"5118",90034,2016,1298,509,789,10.87,11943
"5119",90035,2016,3061,2674,387,26.62,11499
"5120",90036,2016,5497,2823,2674,19.02,28900
"5121",90037,2016,66,13,53,0.71,9265
"5122",90038,2016,4925,3696,1229,36.86,13360
"5123",90039,2016,587,106,481,5.79,10135
"5124",90040,2016,2579,247,2332,5.69,45307
"5125",90041,2016,468,129,339,5.42,8636
"5126",90042,2016,148,49,99,2.91,5088
"5127",90043,2016,51,15,36,0.82,6210
"5128",90044,2016,0,0,0,0,6583
"5129",90045,2016,4257,1924,2333,5.88,72401
"5130",90046,2016,2198,922,1276,12.25,17949
"5131",90047,2016,73,14,59,1.27,5751
"5132",90048,2016,3252,609,2643,9.16,35514
"5133",90049,2016,4843,3192,1651,26.39,18350
"5134",90051,2016,0,0,0,0,75
"5135",90052,2016,0,0,0,0,3162
"5136",90053,2016,0,0,0,NA,0
"5137",90054,2016,0,0,0,0,13
"5138",90055,2016,0,0,0,0,4
"5139",90056,2016,106,106,0,4.07,2607
"5140",90057,2016,509,50,459,4.41,11530
"5141",90058,2016,19,19,0,0.05,38936
"5142",90059,2016,0,0,0,0,4228
"5143",90060,2016,0,0,0,0,46
"5144",90061,2016,229,22,207,3.24,7078
"5145",90062,2016,3,0,3,0.1,2979
"5146",90063,2016,71,0,71,1.2,5936
"5147",90064,2016,10534,5392,5142,37.92,27781
"5148",90065,2016,537,299,238,5.66,9488
"5149",90066,2016,4480,1246,3234,30.95,14475
"5150",90067,2016,10920,1836,9084,39.13,27910
"5151",90068,2016,840,396,444,16.92,4966
"5152",90069,2016,2969,962,2007,14.02,21176
"5153",90070,2016,0,0,0,NA,0
"5154",90071,2016,11973,0,11973,36.19,33083
"5155",90072,2016,0,0,0,NA,0
"5156",90073,2016,0,0,0,0,4692
"5157",90076,2016,0,0,0,0,31
"5158",90077,2016,113,26,87,4.48,2523
"5159",90078,2016,0,0,0,0,30
"5160",90079,2016,104,35,69,10.07,1033
"5161",90081,2016,0,0,0,NA,0
"5162",90082,2016,0,0,0,NA,0
"5163",90086,2016,0,0,0,0,827
"5164",90087,2016,0,0,0,0,4
"5165",90089,2016,0,0,0,0,18507
"5166",90091,2016,0,0,0,NA,0
"5167",90093,2016,0,0,0,NA,0
"5168",90094,2016,1970,478,1492,52.91,3723
"5169",90095,2016,55,0,55,0.53,10432
"5170",90201,2016,351,117,234,2.02,17388
"5171",90202,2016,0,0,0,0,47
"5172",90209,2016,4,4,0,33.33,12
"5173",90210,2016,3353,1818,1535,13.63,24597
"5174",90211,2016,1911,481,1430,15.25,12534
"5175",90212,2016,3335,549,2786,20.55,16227
"5176",90213,2016,0,0,0,0,198
"5177",90220,2016,774,0,774,2.43,31902
"5178",90221,2016,100,0,100,0.68,14702
"5179",90222,2016,0,0,0,0,2939
"5180",90223,2016,0,0,0,NA,0
"5181",90224,2016,0,0,0,0,155
"5182",90230,2016,4933,3402,1531,15.6,31629
"5183",90231,2016,0,0,0,0,8282
"5184",90232,2016,7986,4232,3754,39.66,20137
"5185",90233,2016,0,0,0,NA,0
"5186",90239,2016,0,0,0,0,114
"5187",90240,2016,228,19,209,4.33,5270
"5188",90241,2016,468,164,304,2.65,17649
"5189",90242,2016,390,148,242,2.76,14113
"5190",90245,2016,16029,5276,10753,25.5,62858
"5191",90247,2016,318,167,151,2.42,13141
"5192",90248,2016,1755,0,1755,4.69,37452
"5193",90249,2016,130,0,130,1.14,11387
"5194",90250,2016,602,142,460,2.51,23944
"5195",90251,2016,0,0,0,0,87
"5196",90254,2016,921,384,537,11.94,7715
"5197",90255,2016,303,104,199,2.09,14513
"5198",90260,2016,247,0,247,3.96,6242
"5199",90261,2016,10,0,10,0.72,1381
"5200",90262,2016,139,34,105,1.27,10920
"5201",90263,2016,0,0,0,0,1731
"5202",90264,2016,0,0,0,0,23
"5203",90265,2016,1275,271,1004,15.45,8254
"5204",90266,2016,2244,479,1765,12.89,17409
"5205",90267,2016,2,0,2,4.35,46
"5206",90270,2016,17,0,17,0.37,4568
"5207",90272,2016,455,128,327,10.2,4461
"5208",90274,2016,936,180,756,12.42,7537
"5209",90275,2016,499,8,491,8.77,5688
"5210",90277,2016,942,116,826,8.13,11588
"5211",90278,2016,1281,217,1064,9.48,13515
"5212",90280,2016,802,0,802,3.26,24607
"5213",90290,2016,80,27,53,9.78,818
"5214",90291,2016,5229,3653,1576,36.09,14488
"5215",90292,2016,2651,409,2242,17.99,14740
"5216",90293,2016,245,20,225,18.19,1347
"5217",90294,2016,0,0,0,NA,0
"5218",90295,2016,0,0,0,0,9
"5219",90296,2016,0,0,0,NA,0
"5220",90301,2016,404,126,278,2.69,15037
"5221",90302,2016,130,0,130,2.79,4665
"5222",90303,2016,62,0,62,1.09,5683
"5223",90304,2016,53,0,53,1.43,3700
"5224",90305,2016,7,0,7,0.68,1037
"5225",90306,2016,0,0,0,0,28
"5226",90307,2016,0,0,0,0,9
"5227",90308,2016,0,0,0,0,40
"5228",90309,2016,0,0,0,NA,0
"5229",90310,2016,0,0,0,0,134
"5230",90311,2016,0,0,0,NA,0
"5231",90312,2016,0,0,0,0,48
"5232",90401,2016,6785,3107,3678,22.95,29567
"5233",90402,2016,240,107,133,12.09,1985
"5234",90403,2016,1035,142,893,11.49,9008
"5235",90404,2016,13796,9094,4702,44.89,30730
"5236",90405,2016,3771,1124,2647,20.78,18150
"5237",90406,2016,0,0,0,0,372
"5238",90407,2016,0,0,0,0,17
"5239",90408,2016,0,0,0,0,35
"5240",90409,2016,0,0,0,0,6
"5241",90410,2016,0,0,0,0,44
"5242",90501,2016,2608,318,2290,9.98,26143
"5243",90502,2016,1560,0,1560,10.4,15007
"5244",90503,2016,2634,705,1929,7.81,33739
"5245",90504,2016,501,146,355,5.48,9148
"5246",90505,2016,2355,118,2237,7.8,30178
"5247",90506,2016,0,0,0,NA,0
"5248",90507,2016,0,0,0,NA,0
"5249",90509,2016,0,0,0,0,4413
"5250",90510,2016,0,0,0,0,8
"5251",90601,2016,168,10,158,1.24,13500
"5252",90602,2016,633,0,633,6.65,9522
"5253",90603,2016,105,0,105,2.3,4556
"5254",90604,2016,24,0,24,0.9,2670
"5255",90605,2016,111,0,111,1.3,8521
"5256",90606,2016,96,0,96,1.63,5891
"5257",90607,2016,0,0,0,0,281
"5258",90608,2016,0,0,0,0,2024
"5259",90609,2016,0,0,0,NA,0
"5260",90610,2016,0,0,0,0,4
"5261",90623,2016,417,0,417,5.33,7820
"5262",90630,2016,3406,852,2554,14.33,23765
"5263",90631,2016,402,67,335,2.58,15611
"5264",90637,2016,0,0,0,0,95
"5265",90638,2016,606,86,520,3.79,16000
"5266",90639,2016,0,0,0,0,1696
"5267",90640,2016,562,77,485,2.48,22630
"5268",90650,2016,526,131,395,2.49,21124
"5269",90651,2016,0,0,0,0,94
"5270",90652,2016,0,0,0,NA,0
"5271",90660,2016,340,93,247,2.02,16819
"5272",90662,2016,0,0,0,NA,0
"5273",90670,2016,1599,232,1367,2.95,54138
"5274",90701,2016,146,0,146,1.48,9898
"5275",90702,2016,0,0,0,0,439
"5276",90703,2016,2633,1210,1423,7.55,34855
"5277",90704,2016,0,0,0,0,2507
"5278",90706,2016,251,0,251,1.3,19350
"5279",90707,2016,0,0,0,0,76
"5280",90710,2016,231,21,210,2.99,7735
"5281",90711,2016,0,0,0,0,43
"5282",90712,2016,407,173,234,3.5,11615
"5283",90713,2016,47,0,47,1.19,3940
"5284",90714,2016,0,0,0,0,748
"5285",90715,2016,58,0,58,4.67,1242
"5286",90716,2016,5,0,5,0.12,4049
"5287",90717,2016,137,11,126,3.75,3655
"5288",90723,2016,444,83,361,2.4,18492
"5289",90731,2016,493,100,393,4.28,11530
"5290",90732,2016,103,8,95,3.21,3204
"5291",90733,2016,0,0,0,0,52
"5292",90734,2016,0,0,0,NA,0
"5293",90744,2016,222,75,147,1.82,12184
"5294",90745,2016,324,25,299,2.17,14909
"5295",90746,2016,950,118,832,6.29,15110
"5296",90747,2016,0,0,0,0,2567
"5297",90748,2016,0,0,0,0,503
"5298",90749,2016,34,0,34,2.48,1373
"5299",90755,2016,642,63,579,5.42,11844
"5300",90801,2016,40,0,40,0.6,6628
"5301",90802,2016,2864,144,2720,10.84,26420
"5302",90803,2016,644,112,532,6.76,9529
"5303",90804,2016,534,0,534,5.9,9058
"5304",90805,2016,144,0,144,1,14380
"5305",90806,2016,1215,29,1186,8.36,14530
"5306",90807,2016,1020,0,1020,8.04,12693
"5307",90808,2016,773,232,541,6.52,11859
"5308",90809,2016,0,0,0,0,181
"5309",90810,2016,821,285,536,5.03,16316
"5310",90813,2016,331,0,331,2.67,12411
"5311",90814,2016,74,0,74,3.56,2079
"5312",90815,2016,898,217,681,6.77,13261
"5313",90822,2016,0,0,0,0,3288
"5314",90831,2016,188,0,188,15.31,1228
"5315",90840,2016,0,0,0,0,5905
"5316",90846,2016,0,0,0,0,1897
"5317",90853,2016,0,0,0,NA,0
"5318",91001,2016,407,50,357,9.7,4198
"5319",91003,2016,0,0,0,0,66
"5320",91006,2016,1132,67,1065,8.35,13554
"5321",91007,2016,703,114,589,5.14,13675
"5322",91008,2016,0,0,0,0,87
"5323",91009,2016,0,0,0,NA,0
"5324",91010,2016,143,7,136,1.14,12552
"5325",91011,2016,305,95,210,5.4,5647
"5326",91012,2016,0,0,0,0,5
"5327",91016,2016,2069,196,1873,11.74,17625
"5328",91017,2016,0,0,0,0,249
"5329",91020,2016,241,0,241,8.92,2703
"5330",91021,2016,0,0,0,0,57
"5331",91024,2016,78,10,68,3.1,2518
"5332",91025,2016,0,0,0,0,21
"5333",91030,2016,770,108,662,11.22,6863
"5334",91031,2016,0,0,0,0,30
"5335",91040,2016,159,0,159,5.23,3041
"5336",91041,2016,0,0,0,0,40
"5337",91042,2016,268,72,196,6.64,4037
"5338",91043,2016,0,0,0,0,32
"5339",91046,2016,0,0,0,0,71
"5340",91066,2016,0,0,0,0,74
"5341",91077,2016,0,0,0,0,8
"5342",91101,2016,4695,1042,3653,18.34,25602
"5343",91102,2016,0,0,0,0,128
"5344",91103,2016,2194,1298,896,22.56,9725
"5345",91104,2016,261,38,223,4.73,5520
"5346",91105,2016,2184,860,1324,12.65,17264
"5347",91106,2016,647,80,567,7.39,8751
"5348",91107,2016,1507,90,1417,7.84,19227
"5349",91108,2016,379,0,379,10.64,3561
"5350",91109,2016,0,0,0,0,12879
"5351",91114,2016,0,0,0,0,4
"5352",91116,2016,0,0,0,NA,0
"5353",91117,2016,0,0,0,NA,0
"5354",91118,2016,0,0,0,NA,0
"5355",91125,2016,0,0,0,0,92
"5356",91126,2016,0,0,0,NA,0
"5357",91201,2016,1216,565,651,8.19,14846
"5358",91202,2016,417,16,401,7.33,5691
"5359",91203,2016,4012,571,3441,18.14,22115
"5360",91204,2016,638,74,564,4.01,15922
"5361",91205,2016,758,214,544,5.89,12878
"5362",91206,2016,429,69,360,3.37,12748
"5363",91207,2016,108,19,89,8.33,1296
"5364",91208,2016,276,14,262,6.1,4526
"5365",91209,2016,0,0,0,0,149
"5366",91210,2016,254,109,145,4.55,5585
"5367",91214,2016,259,8,251,5.13,5044
"5368",91221,2016,0,0,0,0,156
"5369",91222,2016,0,0,0,0,14
"5370",91224,2016,0,0,0,NA,0
"5371",91225,2016,0,0,0,NA,0
"5372",91226,2016,0,0,0,0,4
"5373",91301,2016,2811,713,2098,21.09,13331
"5374",91302,2016,3141,637,2504,18.22,17239
"5375",91303,2016,618,184,434,4.96,12449
"5376",91304,2016,795,330,465,5.74,13857
"5377",91305,2016,0,0,0,0,210
"5378",91306,2016,98,0,98,1.87,5252
"5379",91307,2016,228,80,148,3.11,7337
"5380",91308,2016,0,0,0,0,24
"5381",91309,2016,0,0,0,0,6
"5382",91310,2016,0,0,0,0,183
"5383",91311,2016,2711,890,1821,7.72,35104
"5384",91313,2016,0,0,0,0,371
"5385",91316,2016,847,124,723,8.97,9446
"5386",91321,2016,415,193,222,4.94,8405
"5387",91322,2016,0,0,0,0,327
"5388",91324,2016,746,114,632,4.03,18517
"5389",91325,2016,209,37,172,1.98,10550
"5390",91326,2016,255,46,209,5.94,4295
"5391",91327,2016,0,0,0,0,21
"5392",91328,2016,0,0,0,0,1846
"5393",91330,2016,0,0,0,0,6929
"5394",91331,2016,233,0,233,1.72,13582
"5395",91333,2016,0,0,0,NA,0
"5396",91334,2016,0,0,0,0,16
"5397",91335,2016,313,97,216,2.57,12176
"5398",91337,2016,0,0,0,0,8
"5399",91340,2016,669,199,470,4.62,14467
"5400",91341,2016,0,0,0,0,103
"5401",91342,2016,297,23,274,1.3,22798
"5402",91343,2016,232,34,198,2.33,9952
"5403",91344,2016,366,23,343,3.6,10179
"5404",91345,2016,256,0,256,4.54,5644
"5405",91346,2016,0,0,0,0,2360
"5406",91350,2016,599,43,556,6.1,9827
"5407",91351,2016,473,146,327,6.08,7781
"5408",91352,2016,590,187,403,3.03,19484
"5409",91353,2016,0,0,0,0,166
"5410",91354,2016,146,17,129,7.39,1975
"5411",91355,2016,3989,678,3311,7.5,53206
"5412",91356,2016,1287,233,1054,9.61,13386
"5413",91357,2016,0,0,0,0,233
"5414",91361,2016,2358,210,2148,15.85,14874
"5415",91362,2016,2298,332,1966,10.75,21378
"5416",91364,2016,1878,275,1603,10.18,18443
"5417",91365,2016,0,0,0,0,284
"5418",91367,2016,5586,819,4767,14.38,38837
"5419",91372,2016,0,0,0,0,11
"5420",91376,2016,0,0,0,0,33
"5421",91380,2016,0,0,0,0,149
"5422",91381,2016,208,29,179,4.37,4764
"5423",91382,2016,0,0,0,NA,0
"5424",91383,2016,0,0,0,NA,0
"5425",91384,2016,77,6,71,3.51,2194
"5426",91385,2016,0,0,0,NA,0
"5427",91386,2016,0,0,0,0,21
"5428",91387,2016,150,10,140,6.11,2457
"5429",91390,2016,130,17,113,9.07,1433
"5430",91392,2016,0,0,0,0,263
"5431",91393,2016,0,0,0,0,102
"5432",91394,2016,0,0,0,0,11
"5433",91395,2016,0,0,0,0,3
"5434",91401,2016,407,101,306,4.17,9760
"5435",91402,2016,191,85,106,1.35,14123
"5436",91403,2016,2987,816,2171,20.33,14689
"5437",91404,2016,0,0,0,0,16
"5438",91405,2016,1058,930,128,6.49,16291
"5439",91406,2016,1576,548,1028,5.81,27149
"5440",91407,2016,0,0,0,NA,0
"5441",91408,2016,0,0,0,0,86
"5442",91409,2016,0,0,0,0,473
"5443",91410,2016,0,0,0,NA,0
"5444",91411,2016,865,0,865,9.05,9555
"5445",91412,2016,0,0,0,0,137
"5446",91413,2016,0,0,0,0,101
"5447",91416,2016,0,0,0,0,18
"5448",91423,2016,1270,264,1006,10.97,11576
"5449",91426,2016,0,0,0,0,11
"5450",91436,2016,4928,1205,3723,27.3,18049
"5451",91501,2016,98,44,54,4.27,2297
"5452",91502,2016,7322,5972,1350,29.3,24986
"5453",91503,2016,0,0,0,0,301
"5454",91504,2016,72628,70693,1935,83.9,86566
"5455",91505,2016,12922,6605,6317,40.85,31634
"5456",91506,2016,1630,552,1078,10.05,16211
"5457",91507,2016,0,0,0,NA,0
"5458",91510,2016,0,0,0,0,686
"5459",91521,2016,6956,5932,1024,76.09,9142
"5460",91522,2016,0,0,0,0,2539
"5461",91523,2016,0,0,0,0,881
"5462",91601,2016,1683,1100,583,15.96,10544
"5463",91602,2016,728,323,405,13.11,5554
"5464",91603,2016,0,0,0,0,188
"5465",91604,2016,1959,941,1018,15.59,12569
"5466",91605,2016,429,119,310,2.44,17599
"5467",91606,2016,606,138,468,6.87,8818
"5468",91607,2016,723,407,316,13.61,5314
"5469",91608,2016,14050,13895,155,82.25,17082
"5470",91609,2016,0,0,0,0,13
"5471",91610,2016,0,0,0,0,45
"5472",91614,2016,0,0,0,0,26
"5473",91615,2016,0,0,0,NA,0
"5474",91617,2016,0,0,0,NA,0
"5475",91702,2016,487,136,351,2.84,17159
"5476",91706,2016,1179,621,558,3.42,34427
"5477",91709,2016,451,0,451,3.24,13922
"5478",91710,2016,1362,147,1215,3.01,45296
"5479",91711,2016,910,39,871,6.18,14731
"5480",91714,2016,0,0,0,NA,0
"5481",91715,2016,0,0,0,0,1328
"5482",91716,2016,0,0,0,0,1170
"5483",91722,2016,197,0,197,2.44,8061
"5484",91723,2016,319,92,227,3.94,8087
"5485",91724,2016,444,0,444,6.25,7101
"5486",91731,2016,684,238,446,3.61,18922
"5487",91732,2016,173,46,127,2.55,6792
"5488",91733,2016,473,0,473,2.39,19824
"5489",91734,2016,0,0,0,0,889
"5490",91740,2016,1096,85,1011,9.23,11874
"5491",91741,2016,210,4,206,4.02,5219
"5492",91744,2016,353,91,262,2.65,13310
"5493",91745,2016,792,233,559,4.95,16006
"5494",91746,2016,640,161,479,3.38,18950
"5495",91747,2016,0,0,0,0,491
"5496",91748,2016,1242,336,906,3.95,31430
"5497",91749,2016,0,0,0,0,617
"5498",91750,2016,469,88,381,3.99,11755
"5499",91754,2016,1513,260,1253,6.96,21736
"5500",91755,2016,206,6,200,4.59,4490
"5501",91759,2016,0,0,0,0,92
"5502",91765,2016,1258,50,1208,8.02,15684
"5503",91766,2016,607,354,253,3.77,16080
"5504",91767,2016,305,0,305,2.31,13216
"5505",91768,2016,404,0,404,2.09,19340
"5506",91769,2016,0,0,0,0,1418
"5507",91770,2016,434,88,346,2.52,17192
"5508",91773,2016,2397,1490,907,11.87,20192
"5509",91775,2016,121,6,115,3.95,3061
"5510",91776,2016,1017,91,926,8.21,12390
"5511",91778,2016,0,0,0,0,1009
"5512",91780,2016,202,33,169,3.25,6216
"5513",91788,2016,0,0,0,0,266
"5514",91789,2016,1145,105,1040,4.93,23211
"5515",91790,2016,567,205,362,3.87,14640
"5516",91791,2016,257,0,257,2.73,9409
"5517",91792,2016,172,0,172,4.5,3826
"5518",91793,2016,0,0,0,0,74
"5519",91801,2016,867,164,703,5.3,16355
"5520",91802,2016,0,0,0,0,439
"5521",91803,2016,310,24,286,3.4,9109
"5522",92397,2016,9,0,9,1.76,511
"5523",92821,2016,2728,392,2336,6.65,41017
"5524",92823,2016,179,0,179,4.98,3591
"5525",93243,2016,0,0,0,0,2216
"5526",93510,2016,34,0,34,1.77,1926
"5527",93523,2016,315,0,315,44.68,705
"5528",93532,2016,0,0,0,0,2134
"5529",93534,2016,1122,100,1022,4.47,25116
"5530",93535,2016,218,82,136,2.16,10111
"5531",93536,2016,131,0,131,1.19,11011
"5532",93539,2016,0,0,0,0,56
"5533",93543,2016,0,0,0,0,836
"5534",93544,2016,0,0,0,0,133
"5535",93550,2016,740,212,528,4.67,15834
"5536",93551,2016,682,281,401,5.15,13234
"5537",93552,2016,10,10,0,0.32,3129
"5538",93553,2016,0,0,0,0,440
"5539",93560,2016,37,3,34,2.26,1635
"5540",93563,2016,0,0,0,0,40
"5541",93584,2016,0,0,0,0,50
"5542",93586,2016,0,0,0,NA,0
"5543",93590,2016,0,0,0,0,173
"5544",93591,2016,0,0,0,0,522
"5545",90001,2017,96,19,77,1.03,9334
"5546",90002,2017,5,0,5,0.15,3320
"5547",90003,2017,33,0,33,0.49,6720
"5548",90004,2017,784,224,560,7.61,10296
"5549",90005,2017,606,279,327,8.88,6824
"5550",90006,2017,409,77,332,4.25,9616
"5551",90007,2017,311,71,240,2.12,14679
"5552",90008,2017,147,111,36,2.28,6436
"5553",90009,2017,0,0,0,0,7036
"5554",90010,2017,5419,860,4559,17.83,30392
"5555",90011,2017,92,0,92,0.81,11296
"5556",90012,2017,3481,2673,808,2.11,164826
"5557",90013,2017,2107,298,1809,10.81,19485
"5558",90014,2017,1652,51,1601,12.31,13417
"5559",90015,2017,1788,633,1155,4.75,37659
"5560",90016,2017,1400,760,640,13.06,10722
"5561",90017,2017,15567,1693,13874,23.67,65766
"5562",90018,2017,116,9,107,2.11,5487
"5563",90019,2017,384,49,335,4.29,8961
"5564",90020,2017,141,0,141,0.91,15441
"5565",90021,2017,984,0,984,3.39,29036
"5566",90022,2017,417,226,191,2.15,19371
"5567",90023,2017,541,76,465,2.84,19028
"5568",90024,2017,4100,1073,3027,8.57,47867
"5569",90025,2017,8831,3174,5657,24.77,35657
"5570",90026,2017,513,127,386,5.01,10240
"5571",90027,2017,2247,1708,539,8.43,26661
"5572",90028,2017,8345,5558,2787,25.06,33301
"5573",90029,2017,141,53,88,1.89,7478
"5574",90030,2017,0,0,0,0,236
"5575",90031,2017,397,83,314,3.7,10721
"5576",90032,2017,3,3,0,0.03,10450
"5577",90033,2017,383,50,333,1.87,20474
"5578",90034,2017,1417,594,823,11.69,12118
"5579",90035,2017,3421,3034,387,28.2,12130
"5580",90036,2017,6595,3799,2796,21.46,30732
"5581",90037,2017,38,0,38,0.38,10085
"5582",90038,2017,5240,3894,1346,37.83,13850
"5583",90039,2017,432,137,295,4.38,9855
"5584",90040,2017,2459,223,2236,5.32,46252
"5585",90041,2017,507,171,336,5.82,8704
"5586",90042,2017,165,50,115,3.05,5408
"5587",90043,2017,40,14,26,0.61,6562
"5588",90044,2017,0,0,0,0,6916
"5589",90045,2017,4539,2072,2467,5.8,78318
"5590",90046,2017,2216,983,1233,11.83,18734
"5591",90047,2017,97,10,87,1.59,6091
"5592",90048,2017,3235,578,2657,8.97,36081
"5593",90049,2017,4724,3424,1300,23.94,19731
"5594",90050,2017,0,0,0,0,33
"5595",90051,2017,0,0,0,0,110
"5596",90052,2017,0,0,0,0,3139
"5597",90053,2017,0,0,0,NA,0
"5598",90054,2017,0,0,0,0,166
"5599",90055,2017,0,0,0,0,6
"5600",90056,2017,80,80,0,3.21,2491
"5601",90057,2017,507,99,408,4.53,11203
"5602",90058,2017,34,34,0,0.09,38047
"5603",90059,2017,0,0,0,0,4615
"5604",90060,2017,0,0,0,0,47
"5605",90061,2017,255,0,255,3.58,7126
"5606",90062,2017,7,4,3,0.23,3106
"5607",90063,2017,90,0,90,1.63,5517
"5608",90064,2017,10638,6178,4460,39.41,26993
"5609",90065,2017,769,232,537,8.1,9492
"5610",90066,2017,4933,1461,3472,31.28,15772
"5611",90067,2017,12283,2740,9543,40.46,30360
"5612",90068,2017,1134,657,477,18.2,6230
"5613",90069,2017,2946,1037,1909,13.52,21789
"5614",90070,2017,0,0,0,0,15
"5615",90071,2017,12650,0,12650,36.16,34985
"5616",90072,2017,0,0,0,0,1
"5617",90073,2017,0,0,0,0,4523
"5618",90075,2017,0,0,0,0,4
"5619",90076,2017,0,0,0,0,2
"5620",90077,2017,108,0,108,4.35,2483
"5621",90078,2017,5,0,5,14.71,34
"5622",90079,2017,138,38,100,13.84,997
"5623",90080,2017,0,0,0,0,1
"5624",90081,2017,0,0,0,0,27
"5625",90082,2017,0,0,0,0,3
"5626",90083,2017,0,0,0,NA,0
"5627",90086,2017,0,0,0,0,844
"5628",90087,2017,0,0,0,0,5
"5629",90089,2017,4,0,4,0.02,19307
"5630",90091,2017,0,0,0,0,7
"5631",90093,2017,3,0,3,3.12,96
"5632",90094,2017,3300,1136,2164,57.84,5705
"5633",90095,2017,73,0,73,0.68,10810
"5634",90201,2017,327,128,199,1.87,17496
"5635",90202,2017,0,0,0,0,56
"5636",90209,2017,14,11,3,7.87,178
"5637",90210,2017,3229,634,2595,13.67,23615
"5638",90211,2017,2054,642,1412,16.08,12777
"5639",90212,2017,2875,506,2369,17.51,16418
"5640",90213,2017,0,0,0,0,207
"5641",90220,2017,803,0,803,2.52,31923
"5642",90221,2017,77,0,77,0.51,15161
"5643",90222,2017,0,0,0,0,3204
"5644",90223,2017,0,0,0,0,2
"5645",90224,2017,0,0,0,0,150
"5646",90230,2017,4702,3017,1685,13.99,33617
"5647",90231,2017,0,0,0,0,3668
"5648",90232,2017,8379,4771,3608,38.22,21923
"5649",90233,2017,0,0,0,0,5
"5650",90239,2017,0,0,0,0,158
"5651",90240,2017,165,21,144,2.9,5684
"5652",90241,2017,548,260,288,2.48,22117
"5653",90242,2017,347,136,211,2.43,14251
"5654",90245,2017,16699,5273,11426,25.97,64305
"5655",90247,2017,346,180,166,2.48,13956
"5656",90248,2017,1883,0,1883,5.51,34180
"5657",90249,2017,100,0,100,0.92,10837
"5658",90250,2017,593,130,463,2.4,24747
"5659",90251,2017,0,0,0,0,88
"5660",90254,2017,1020,531,489,12.74,8007
"5661",90255,2017,325,90,235,2.2,14752
"5662",90260,2017,260,2,258,4.04,6432
"5663",90261,2017,8,0,8,0.59,1346
"5664",90262,2017,193,34,159,1.74,11115
"5665",90263,2017,0,0,0,0,1603
"5666",90264,2017,0,0,0,0,35
"5667",90265,2017,1262,279,983,15.06,8378
"5668",90266,2017,2416,437,1979,13.59,17780
"5669",90267,2017,14,0,14,12.84,109
"5670",90270,2017,15,0,15,0.35,4286
"5671",90272,2017,459,100,359,10.2,4498
"5672",90274,2017,1086,170,916,13.67,7942
"5673",90275,2017,448,6,442,7.96,5630
"5674",90277,2017,860,120,740,7.39,11632
"5675",90278,2017,1278,231,1047,9.16,13950
"5676",90280,2017,697,88,609,2.96,23566
"5677",90290,2017,91,39,52,10.73,848
"5678",90291,2017,6130,4585,1545,38.89,15762
