"","GEOID","NAME","variable","estimate","moe"
"16180","48874","ZCTA5 48874","medincome",49375,38221
"16181","48875","ZCTA5 48875","medincome",67169,4974
"16182","48876","ZCTA5 48876","medincome",59520,3100
"16183","48877","ZCTA5 48877","medincome",42195,6733
"16184","48878","ZCTA5 48878","medincome",52632,8351
"16185","48879","ZCTA5 48879","medincome",54217,2066
"16186","48880","ZCTA5 48880","medincome",42122,2948
"16187","48881","ZCTA5 48881","medincome",54135,9667
"16188","48883","ZCTA5 48883","medincome",51047,2461
"16189","48884","ZCTA5 48884","medincome",41045,3595
"16190","48885","ZCTA5 48885","medincome",47500,12383
"16191","48886","ZCTA5 48886","medincome",41143,5922
"16192","48888","ZCTA5 48888","medincome",44213,2544
"16193","48889","ZCTA5 48889","medincome",42768,5302
"16194","48890","ZCTA5 48890","medincome",53250,7270
"16195","48891","ZCTA5 48891","medincome",45046,5935
"16196","48892","ZCTA5 48892","medincome",60045,9945
"16197","48893","ZCTA5 48893","medincome",51435,4936
"16198","48894","ZCTA5 48894","medincome",66094,10607
"16199","48895","ZCTA5 48895","medincome",78750,5688
"16200","48896","ZCTA5 48896","medincome",27404,6899
"16201","48897","ZCTA5 48897","medincome",51842,14609
"16202","48906","ZCTA5 48906","medincome",40468,2345
"16203","48910","ZCTA5 48910","medincome",37824,1744
"16204","48911","ZCTA5 48911","medincome",39522,2002
"16205","48912","ZCTA5 48912","medincome",39141,3094
"16206","48915","ZCTA5 48915","medincome",37888,5848
"16207","48917","ZCTA5 48917","medincome",53439,2464
"16208","48921","ZCTA5 48921","medincome",NA,NA
"16209","48933","ZCTA5 48933","medincome",20061,8077
"16210","49001","ZCTA5 49001","medincome",35821,1976
"16211","49002","ZCTA5 49002","medincome",48611,4080
"16212","49004","ZCTA5 49004","medincome",53692,3292
"16213","49006","ZCTA5 49006","medincome",35810,3253
"16214","49007","ZCTA5 49007","medincome",28181,4563
"16215","49008","ZCTA5 49008","medincome",50728,2448
"16216","49009","ZCTA5 49009","medincome",54947,3359
"16217","49010","ZCTA5 49010","medincome",52005,3744
"16218","49011","ZCTA5 49011","medincome",49931,4761
"16219","49012","ZCTA5 49012","medincome",58125,9292
"16220","49013","ZCTA5 49013","medincome",39894,4570
"16221","49014","ZCTA5 49014","medincome",49178,4382
"16222","49015","ZCTA5 49015","medincome",49813,2735
"16223","49017","ZCTA5 49017","medincome",44439,3656
"16224","49021","ZCTA5 49021","medincome",49599,1929
"16225","49022","ZCTA5 49022","medincome",29569,1607
"16226","49024","ZCTA5 49024","medincome",64737,4047
"16227","49026","ZCTA5 49026","medincome",47500,9981
"16228","49027","ZCTA5 49027","medincome",26071,12410
"16229","49028","ZCTA5 49028","medincome",47018,2583
"16230","49029","ZCTA5 49029","medincome",50556,7674
"16231","49030","ZCTA5 49030","medincome",49250,6318
"16232","49031","ZCTA5 49031","medincome",44769,4555
"16233","49032","ZCTA5 49032","medincome",50361,5750
"16234","49033","ZCTA5 49033","medincome",70223,21444
"16235","49034","ZCTA5 49034","medincome",69950,7586
"16236","49036","ZCTA5 49036","medincome",46277,3045
"16237","49037","ZCTA5 49037","medincome",31403,1238
"16238","49038","ZCTA5 49038","medincome",50948,2975
"16239","49040","ZCTA5 49040","medincome",42432,3740
"16240","49042","ZCTA5 49042","medincome",44549,4227
"16241","49043","ZCTA5 49043","medincome",23682,5984
"16242","49045","ZCTA5 49045","medincome",39018,8780
"16243","49046","ZCTA5 49046","medincome",52449,6808
"16244","49047","ZCTA5 49047","medincome",40382,2655
"16245","49048","ZCTA5 49048","medincome",41767,2236
"16246","49050","ZCTA5 49050","medincome",54041,8423
"16247","49051","ZCTA5 49051","medincome",66190,11373
"16248","49052","ZCTA5 49052","medincome",55288,13342
"16249","49053","ZCTA5 49053","medincome",53885,6960
"16250","49055","ZCTA5 49055","medincome",51860,3895
"16251","49056","ZCTA5 49056","medincome",38056,3692
"16252","49057","ZCTA5 49057","medincome",42739,4093
"16253","49058","ZCTA5 49058","medincome",53643,3962
"16254","49060","ZCTA5 49060","medincome",60469,9788
"16255","49061","ZCTA5 49061","medincome",53500,16024
"16256","49064","ZCTA5 49064","medincome",48363,5689
"16257","49065","ZCTA5 49065","medincome",48208,5148
"16258","49066","ZCTA5 49066","medincome",48250,9503
"16259","49067","ZCTA5 49067","medincome",51577,4793
"16260","49068","ZCTA5 49068","medincome",53263,4018
"16261","49070","ZCTA5 49070","medincome",51140,5164
"16262","49071","ZCTA5 49071","medincome",71102,3916
"16263","49072","ZCTA5 49072","medincome",51532,2421
"16264","49073","ZCTA5 49073","medincome",44788,9607
"16265","49074","ZCTA5 49074","medincome",18967,4041
"16266","49075","ZCTA5 49075","medincome",34531,24196
"16267","49076","ZCTA5 49076","medincome",53929,3473
"16268","49078","ZCTA5 49078","medincome",51054,3254
"16269","49079","ZCTA5 49079","medincome",55747,6061
"16270","49080","ZCTA5 49080","medincome",56757,1675
"16271","49082","ZCTA5 49082","medincome",47736,4000
"16272","49083","ZCTA5 49083","medincome",80964,5272
"16273","49084","ZCTA5 49084","medincome",NA,NA
"16274","49085","ZCTA5 49085","medincome",66802,3419
"16275","49087","ZCTA5 49087","medincome",72589,6589
"16276","49088","ZCTA5 49088","medincome",71481,8777
"16277","49089","ZCTA5 49089","medincome",47132,8001
"16278","49090","ZCTA5 49090","medincome",43002,4578
"16279","49091","ZCTA5 49091","medincome",41106,2108
"16280","49092","ZCTA5 49092","medincome",41855,2311
"16281","49093","ZCTA5 49093","medincome",48305,2385
"16282","49094","ZCTA5 49094","medincome",48704,3941
"16283","49095","ZCTA5 49095","medincome",60000,13311
"16284","49096","ZCTA5 49096","medincome",52475,2871
"16285","49097","ZCTA5 49097","medincome",61199,3664
"16286","49098","ZCTA5 49098","medincome",47469,11436
"16287","49099","ZCTA5 49099","medincome",45288,3290
"16288","49101","ZCTA5 49101","medincome",52619,3673
"16289","49102","ZCTA5 49102","medincome",62500,16846
"16290","49103","ZCTA5 49103","medincome",44538,8013
"16291","49104","ZCTA5 49104","medincome",NA,NA
"16292","49106","ZCTA5 49106","medincome",54933,12384
"16293","49107","ZCTA5 49107","medincome",47608,5948
"16294","49111","ZCTA5 49111","medincome",46477,6503
"16295","49112","ZCTA5 49112","medincome",53011,4005
"16296","49113","ZCTA5 49113","medincome",51027,4746
"16297","49115","ZCTA5 49115","medincome",NA,NA
"16298","49116","ZCTA5 49116","medincome",65294,18430
"16299","49117","ZCTA5 49117","medincome",54274,6164
"16300","49119","ZCTA5 49119","medincome",NA,NA
"16301","49120","ZCTA5 49120","medincome",42974,2000
"16302","49125","ZCTA5 49125","medincome",46433,5540
"16303","49126","ZCTA5 49126","medincome",49074,5216
"16304","49127","ZCTA5 49127","medincome",65969,6538
"16305","49128","ZCTA5 49128","medincome",49200,5578
"16306","49129","ZCTA5 49129","medincome",68654,16615
"16307","49130","ZCTA5 49130","medincome",50850,11876
"16308","49201","ZCTA5 49201","medincome",50441,2318
"16309","49202","ZCTA5 49202","medincome",33540,1676
"16310","49203","ZCTA5 49203","medincome",41105,2039
"16311","49220","ZCTA5 49220","medincome",45000,4989
"16312","49221","ZCTA5 49221","medincome",42300,2509
"16313","49224","ZCTA5 49224","medincome",34515,2512
"16314","49227","ZCTA5 49227","medincome",41827,7910
"16315","49228","ZCTA5 49228","medincome",55000,6409
"16316","49229","ZCTA5 49229","medincome",69840,3745
"16317","49230","ZCTA5 49230","medincome",59369,4703
"16318","49232","ZCTA5 49232","medincome",46510,4094
"16319","49233","ZCTA5 49233","medincome",50250,9527
"16320","49234","ZCTA5 49234","medincome",62813,17770
"16321","49235","ZCTA5 49235","medincome",46300,9611
"16322","49236","ZCTA5 49236","medincome",60081,7235
"16323","49237","ZCTA5 49237","medincome",55815,3564
"16324","49238","ZCTA5 49238","medincome",55682,10069
"16325","49240","ZCTA5 49240","medincome",70615,9426
"16326","49241","ZCTA5 49241","medincome",50083,5406
"16327","49242","ZCTA5 49242","medincome",40881,2219
"16328","49245","ZCTA5 49245","medincome",44831,3596
"16329","49246","ZCTA5 49246","medincome",70446,10100
"16330","49247","ZCTA5 49247","medincome",46205,3147
"16331","49248","ZCTA5 49248","medincome",37273,17463
"16332","49249","ZCTA5 49249","medincome",53750,6738
"16333","49250","ZCTA5 49250","medincome",46916,2501
"16334","49251","ZCTA5 49251","medincome",60394,2147
"16335","49252","ZCTA5 49252","medincome",38446,3847
"16336","49253","ZCTA5 49253","medincome",46849,11384
"16337","49254","ZCTA5 49254","medincome",52614,11871
"16338","49255","ZCTA5 49255","medincome",38036,8217
"16339","49256","ZCTA5 49256","medincome",44608,2576
"16340","49259","ZCTA5 49259","medincome",55417,13074
"16341","49261","ZCTA5 49261","medincome",62143,14976
"16342","49262","ZCTA5 49262","medincome",42868,4715
"16343","49263","ZCTA5 49263","medincome",NA,NA
"16344","49264","ZCTA5 49264","medincome",61417,12647
"16345","49265","ZCTA5 49265","medincome",62313,6223
"16346","49266","ZCTA5 49266","medincome",52063,4893
"16347","49267","ZCTA5 49267","medincome",59359,6560
"16348","49268","ZCTA5 49268","medincome",45096,5458
"16349","49269","ZCTA5 49269","medincome",51930,5268
"16350","49270","ZCTA5 49270","medincome",68818,5134
"16351","49271","ZCTA5 49271","medincome",39293,5278
"16352","49272","ZCTA5 49272","medincome",59329,11372
"16353","49274","ZCTA5 49274","medincome",40313,4821
"16354","49276","ZCTA5 49276","medincome",46157,7099
"16355","49277","ZCTA5 49277","medincome",51789,5647
"16356","49279","ZCTA5 49279","medincome",41667,12160
"16357","49282","ZCTA5 49282","medincome",24500,4175
"16358","49283","ZCTA5 49283","medincome",62348,16575
"16359","49284","ZCTA5 49284","medincome",49946,7382
"16360","49285","ZCTA5 49285","medincome",56156,6409
"16361","49286","ZCTA5 49286","medincome",56960,3674
"16362","49287","ZCTA5 49287","medincome",64356,5779
"16363","49288","ZCTA5 49288","medincome",37031,5721
"16364","49289","ZCTA5 49289","medincome",65417,56752
"16365","49301","ZCTA5 49301","medincome",125118,5656
"16366","49302","ZCTA5 49302","medincome",80197,8001
"16367","49303","ZCTA5 49303","medincome",45298,6905
"16368","49304","ZCTA5 49304","medincome",27306,2568
"16369","49305","ZCTA5 49305","medincome",34776,3184
"16370","49306","ZCTA5 49306","medincome",74571,7675
"16371","49307","ZCTA5 49307","medincome",38227,2409
"16372","49309","ZCTA5 49309","medincome",31296,3245
"16373","49310","ZCTA5 49310","medincome",48672,5557
"16374","49312","ZCTA5 49312","medincome",37500,18199
"16375","49315","ZCTA5 49315","medincome",70085,4862
"16376","49316","ZCTA5 49316","medincome",81575,3778
"16377","49318","ZCTA5 49318","medincome",49167,8189
"16378","49319","ZCTA5 49319","medincome",59640,3676
"16379","49320","ZCTA5 49320","medincome",70069,48403
"16380","49321","ZCTA5 49321","medincome",51082,2341
"16381","49322","ZCTA5 49322","medincome",49750,6325
"16382","49323","ZCTA5 49323","medincome",69638,7838
"16383","49325","ZCTA5 49325","medincome",61016,8938
"16384","49326","ZCTA5 49326","medincome",50671,5552
"16385","49327","ZCTA5 49327","medincome",45119,3650
"16386","49328","ZCTA5 49328","medincome",55945,4027
"16387","49329","ZCTA5 49329","medincome",47708,6176
"16388","49330","ZCTA5 49330","medincome",49384,3517
"16389","49331","ZCTA5 49331","medincome",69313,3183
"16390","49332","ZCTA5 49332","medincome",41740,6590
"16391","49333","ZCTA5 49333","medincome",65423,3324
"16392","49335","ZCTA5 49335","medincome",41536,8791
"16393","49336","ZCTA5 49336","medincome",41745,3467
"16394","49337","ZCTA5 49337","medincome",40505,2997
"16395","49338","ZCTA5 49338","medincome",48920,5520
"16396","49339","ZCTA5 49339","medincome",47857,11180
"16397","49340","ZCTA5 49340","medincome",44081,3912
"16398","49341","ZCTA5 49341","medincome",82029,4994
"16399","49342","ZCTA5 49342","medincome",46250,4623
"16400","49343","ZCTA5 49343","medincome",52917,9943
"16401","49344","ZCTA5 49344","medincome",56618,12390
"16402","49345","ZCTA5 49345","medincome",55732,2751
"16403","49346","ZCTA5 49346","medincome",49077,1541
"16404","49347","ZCTA5 49347","medincome",50208,9441
"16405","49348","ZCTA5 49348","medincome",59083,4726
"16406","49349","ZCTA5 49349","medincome",38643,3060
"16407","49401","ZCTA5 49401","medincome",42762,4054
"16408","49402","ZCTA5 49402","medincome",37109,6207
"16409","49403","ZCTA5 49403","medincome",67893,7456
"16410","49404","ZCTA5 49404","medincome",56729,4779
"16411","49405","ZCTA5 49405","medincome",43625,6430
"16412","49406","ZCTA5 49406","medincome",55104,9796
"16413","49408","ZCTA5 49408","medincome",47500,4119
"16414","49410","ZCTA5 49410","medincome",33750,3110
"16415","49411","ZCTA5 49411","medincome",46667,5817
"16416","49412","ZCTA5 49412","medincome",51575,1942
"16417","49415","ZCTA5 49415","medincome",54945,6736
"16418","49417","ZCTA5 49417","medincome",60996,2897
"16419","49418","ZCTA5 49418","medincome",62083,3890
"16420","49419","ZCTA5 49419","medincome",67460,5528
"16421","49420","ZCTA5 49420","medincome",37276,2317
"16422","49421","ZCTA5 49421","medincome",42636,2407
"16423","49423","ZCTA5 49423","medincome",52891,1784
"16424","49424","ZCTA5 49424","medincome",61171,3071
"16425","49425","ZCTA5 49425","medincome",43571,4272
"16426","49426","ZCTA5 49426","medincome",72037,2758
"16427","49428","ZCTA5 49428","medincome",64278,2807
"16428","49431","ZCTA5 49431","medincome",44153,2497
"16429","49434","ZCTA5 49434","medincome",NA,NA
"16430","49435","ZCTA5 49435","medincome",76563,15706
"16431","49436","ZCTA5 49436","medincome",42009,3573
"16432","49437","ZCTA5 49437","medincome",51384,2357
"16433","49440","ZCTA5 49440","medincome",14634,7134
"16434","49441","ZCTA5 49441","medincome",45633,1999
"16435","49442","ZCTA5 49442","medincome",31873,1799
"16436","49444","ZCTA5 49444","medincome",35460,1929
"16437","49445","ZCTA5 49445","medincome",56400,2740
"16438","49446","ZCTA5 49446","medincome",59491,12970
"16439","49448","ZCTA5 49448","medincome",47174,10132
"16440","49449","ZCTA5 49449","medincome",49536,3627
"16441","49450","ZCTA5 49450","medincome",48657,11065
"16442","49451","ZCTA5 49451","medincome",51935,3394
"16443","49452","ZCTA5 49452","medincome",46063,5869
"16444","49453","ZCTA5 49453","medincome",68555,14261
"16445","49454","ZCTA5 49454","medincome",43533,3562
"16446","49455","ZCTA5 49455","medincome",40248,3371
"16447","49456","ZCTA5 49456","medincome",62113,3415
"16448","49457","ZCTA5 49457","medincome",53155,4935
"16449","49458","ZCTA5 49458","medincome",48365,14929
"16450","49459","ZCTA5 49459","medincome",38750,5440
"16451","49460","ZCTA5 49460","medincome",70492,8972
"16452","49461","ZCTA5 49461","medincome",58212,2979
"16453","49464","ZCTA5 49464","medincome",66700,2457
"16454","49503","ZCTA5 49503","medincome",38043,2613
"16455","49504","ZCTA5 49504","medincome",42488,2376
"16456","49505","ZCTA5 49505","medincome",45140,2023
"16457","49506","ZCTA5 49506","medincome",70886,2869
"16458","49507","ZCTA5 49507","medincome",36573,2008
"16459","49508","ZCTA5 49508","medincome",53237,3357
"16460","49509","ZCTA5 49509","medincome",40800,2846
"16461","49512","ZCTA5 49512","medincome",45547,4212
"16462","49519","ZCTA5 49519","medincome",50186,2793
"16463","49525","ZCTA5 49525","medincome",60342,2652
"16464","49534","ZCTA5 49534","medincome",59270,6007
"16465","49544","ZCTA5 49544","medincome",49444,5647
"16466","49546","ZCTA5 49546","medincome",72002,2831
"16467","49548","ZCTA5 49548","medincome",43343,2277
"16468","49601","ZCTA5 49601","medincome",41130,1752
"16469","49611","ZCTA5 49611","medincome",35625,4377
"16470","49612","ZCTA5 49612","medincome",48241,3976
"16471","49613","ZCTA5 49613","medincome",48250,12347
"16472","49614","ZCTA5 49614","medincome",47610,3828
"16473","49615","ZCTA5 49615","medincome",51222,4056
"16474","49616","ZCTA5 49616","medincome",42019,5777
"16475","49617","ZCTA5 49617","medincome",51700,3715
"16476","49618","ZCTA5 49618","medincome",36538,5431
"16477","49619","ZCTA5 49619","medincome",37875,6851
"16478","49620","ZCTA5 49620","medincome",50577,2390
"16479","49621","ZCTA5 49621","medincome",57500,4572
"16480","49622","ZCTA5 49622","medincome",47340,2917
"16481","49623","ZCTA5 49623","medincome",31375,8937
"16482","49625","ZCTA5 49625","medincome",41157,2912
"16483","49626","ZCTA5 49626","medincome",41875,16299
"16484","49627","ZCTA5 49627","medincome",50089,19488
"16485","49628","ZCTA5 49628","medincome",34688,12226
"16486","49629","ZCTA5 49629","medincome",52422,9539
"16487","49630","ZCTA5 49630","medincome",63750,11911
"16488","49631","ZCTA5 49631","medincome",37420,2997
"16489","49632","ZCTA5 49632","medincome",42632,3926
"16490","49633","ZCTA5 49633","medincome",42188,2859
"16491","49634","ZCTA5 49634","medincome",33000,4812
"16492","49635","ZCTA5 49635","medincome",50870,9015
"16493","49636","ZCTA5 49636","medincome",74231,10590
"16494","49637","ZCTA5 49637","medincome",46367,7492
"16495","49638","ZCTA5 49638","medincome",33125,4563
"16496","49639","ZCTA5 49639","medincome",45192,5273
"16497","49640","ZCTA5 49640","medincome",46597,9458
"16498","49642","ZCTA5 49642","medincome",19250,6766
"16499","49643","ZCTA5 49643","medincome",57083,8089
"16500","49644","ZCTA5 49644","medincome",34853,2892
"16501","49645","ZCTA5 49645","medincome",36292,3893
"16502","49646","ZCTA5 49646","medincome",42832,3152
"16503","49648","ZCTA5 49648","medincome",65231,4553
"16504","49649","ZCTA5 49649","medincome",52188,4499
"16505","49650","ZCTA5 49650","medincome",59474,14344
"16506","49651","ZCTA5 49651","medincome",39180,2758
"16507","49653","ZCTA5 49653","medincome",50800,9971
"16508","49654","ZCTA5 49654","medincome",61806,20693
"16509","49655","ZCTA5 49655","medincome",40775,2392
"16510","49656","ZCTA5 49656","medincome",36920,2643
"16511","49657","ZCTA5 49657","medincome",49659,6232
"16512","49659","ZCTA5 49659","medincome",40896,4386
